id,drought_stress_factor_1_to_5,growth_scenario,market_gravity
17_13,4,high_growth,25
17_14,4,high_growth,25
17_15,4,high_growth,25
17_16,4,high_growth,25
17_17,2,high_growth,25
17_18,4,high_growth,25
17_19,4,high_growth,25
17_2,5,high_growth,25
17_20,2,high_growth,25
17_21,2,high_growth,25
17_22,2,high_growth,25
17_23,4,high_growth,25
17_24,4,high_growth,25
17_25,5,high_growth,25
17_26,5,high_growth,25
17_27,5,high_growth,25
17_28,4,high_growth,25
17_29,4,high_growth,25
17_3,5,high_growth,25
17_30,4,high_growth,25
17_31,5,high_growth,25
17_32,5,high_growth,25
17_33,5,high_growth,25
17_34,4,high_growth,25
17_35,4,high_growth,25
17_36,4,high_growth,25
17_37,4,high_growth,25
17_38,4,high_growth,25
17_39,4,high_growth,25
17_4,5,high_growth,25
17_40,4,high_growth,25
17_41,4,high_growth,25
17_42,4,high_growth,25
17_43,4,high_growth,25
17_44,4,high_growth,25
17_5,4,high_growth,25
17_6,4,high_growth,25
17_7,4,high_growth,25
17_8,4,high_growth,25
17_9,4,high_growth,25
18_0,3,high_growth,25
19_0,1,high_growth,25
19_1,1,high_growth,25
19_10,1,high_growth,25
19_11,1,high_growth,25
19_12,1,high_growth,25
19_13,1,high_growth,25
19_14,1,high_growth,25
19_15,1,high_growth,25
19_16,1,high_growth,25
19_17,2,high_growth,25
19_18,4,high_growth,25
19_19,2,high_growth,25
19_2,1,high_growth,25
19_20,2,high_growth,25
19_21,1,high_growth,25
19_22,1,high_growth,25
19_23,2,high_growth,25
19_24,2,high_growth,25
19_25,1,high_growth,25
19_26,1,high_growth,25
19_27,1,high_growth,25
19_28,1,high_growth,25
19_29,1,high_growth,25
19_3,1,high_growth,25
19_30,1,high_growth,25
19_31,1,high_growth,25
19_32,1,high_growth,25
19_33,1,high_growth,25
19_34,1,high_growth,25
19_35,1,high_growth,25
19_36,1,high_growth,25
19_4,1,high_growth,25
19_5,1,high_growth,25
19_6,1,high_growth,25
19_7,1,high_growth,25
19_8,1,high_growth,25
19_9,1,high_growth,25
21_0,5,high_growth,25
21_1,5,high_growth,25
21_2,5,high_growth,25
21_3,5,high_growth,25
21_4,5,high_growth,25
21_5,5,high_growth,25
21_6,1,high_growth,25
21_7,1,high_growth,25
21_8,1,high_growth,25
25_0,3,high_growth,25
25_1,3,high_growth,25
25_2,3,high_growth,25
25_3,3,high_growth,25
25_4,3,high_growth,25
25_5,3,high_growth,25
26_0,1,high_growth,25
26_1,1,high_growth,25
26_2,1,high_growth,25
27_0,5,high_growth,25
27_1,5,high_growth,25
27_2,5,high_growth,25
27_3,5,high_growth,25
27_4,5,high_growth,25
29_0,1,high_growth,25
29_1,1,high_growth,25
29_2,1,high_growth,25
29_3,1,high_growth,25
29_4,1,high_growth,25
30_0,2,high_growth,25
30_1,3,high_growth,25
30_2,3,high_growth,25
31_0,1,high_growth,25
31_1,2,high_growth,25
31_10,2,high_growth,25
31_11,1,high_growth,25
31_12,1,high_growth,25
31_13,1,high_growth,25
31_14,1,high_growth,25
31_15,1,high_growth,25
31_16,1,high_growth,25
31_17,1,high_growth,25
31_18,2,high_growth,25
31_19,1,high_growth,25
31_2,1,high_growth,25
31_20,1,high_growth,25
31_21,1,high_growth,25
31_22,1,high_growth,25
31_23,1,high_growth,25
31_3,1,high_growth,25
31_4,2,high_growth,25
31_5,2,high_growth,25
31_6,2,high_growth,25
31_7,2,high_growth,25
31_8,1,high_growth,25
31_9,1,high_growth,25
32_0,1,high_growth,25
32_1,1,high_growth,25
32_10,1,high_growth,25
32_11,1,high_growth,25
32_12,1,high_growth,25
32_13,1,high_growth,25
32_14,1,high_growth,25
32_15,1,high_growth,25
32_16,1,high_growth,25
32_17,4,high_growth,25
32_18,4,high_growth,25
32_19,4,high_growth,25
32_2,1,high_growth,25
32_3,4,high_growth,25
32_4,4,high_growth,25
32_5,4,high_growth,25
32_6,1,high_growth,25
32_7,4,high_growth,25
32_8,4,high_growth,25
32_9,4,high_growth,25
34_0,5,high_growth,25
34_1,5,high_growth,25
34_10,5,high_growth,25
34_11,5,high_growth,25
34_12,5,high_growth,25
34_13,4,high_growth,25
34_14,4,high_growth,25
34_15,4,high_growth,25
34_16,4,high_growth,25
34_17,1,high_growth,25
34_18,5,high_growth,25
34_19,5,high_growth,25
34_2,5,high_growth,25
34_20,5,high_growth,25
34_21,3,high_growth,25
34_22,3,high_growth,25
34_23,4,high_growth,25
34_3,5,high_growth,25
34_4,5,high_growth,25
34_5,5,high_growth,25
34_6,1,high_growth,25
34_7,3,high_growth,25
34_8,5,high_growth,25
34_9,5,high_growth,25
35_0,4,high_growth,25
35_1,4,high_growth,25
36_0,5,high_growth,25
36_1,5,high_growth,25
36_10,1,high_growth,25
36_11,1,high_growth,25
36_12,1,high_growth,25
36_13,1,high_growth,25
36_14,5,high_growth,25
36_15,1,high_growth,25
36_16,1,high_growth,25
36_17,1,high_growth,25
36_18,1,high_growth,25
36_19,5,high_growth,25
36_2,1,high_growth,25
36_20,5,high_growth,25
36_21,5,high_growth,25
36_22,1,high_growth,25
36_23,5,high_growth,25
36_3,1,high_growth,25
36_4,5,high_growth,25
36_5,1,high_growth,25
36_6,5,high_growth,25
36_7,5,high_growth,25
36_8,1,high_growth,25
36_9,5,high_growth,25
37_0,5,high_growth,25
37_1,5,high_growth,25
37_10,5,high_growth,25
37_11,5,high_growth,25
37_12,5,high_growth,25
37_13,5,high_growth,25
37_14,5,high_growth,25
37_15,5,high_growth,25
37_2,5,high_growth,25
37_3,5,high_growth,25
37_4,5,high_growth,25
37_5,5,high_growth,25
37_6,5,high_growth,25
37_7,5,high_growth,25
37_8,5,high_growth,25
37_9,5,high_growth,25
38_0,1,high_growth,25
38_1,1,high_growth,25
38_10,1,high_growth,25
38_11,1,high_growth,25
38_12,2,high_growth,25
38_13,2,high_growth,25
38_14,2,high_growth,25
38_15,2,high_growth,25
38_16,2,high_growth,25
38_17,2,high_growth,25
38_18,2,high_growth,25
38_19,1,high_growth,25
38_2,1,high_growth,25
38_20,1,high_growth,25
38_21,1,high_growth,25
38_22,2,high_growth,25
38_3,2,high_growth,25
38_4,2,high_growth,25
38_5,1,high_growth,25
38_6,1,high_growth,25
38_7,1,high_growth,25
38_8,1,high_growth,25
38_9,2,high_growth,25
39_0,3,high_growth,25
39_1,3,high_growth,25
39_10,1,high_growth,25
39_11,1,high_growth,25
39_12,1,high_growth,25
39_13,3,high_growth,25
39_2,1,high_growth,25
39_3,1,high_growth,25
39_4,1,high_growth,25
39_5,1,high_growth,25
39_6,1,high_growth,25
39_7,1,high_growth,25
39_8,1,high_growth,25
39_9,1,high_growth,25
40_0,2,high_growth,25
40_1,2,high_growth,25
40_2,2,high_growth,25
40_3,1,high_growth,25
40_4,1,high_growth,25
40_5,2,high_growth,25
40_6,1,high_growth,25
41_0,1,high_growth,25
41_1,1,high_growth,25
41_10,1,high_growth,25
41_11,1,high_growth,25
41_12,3,high_growth,25
41_13,3,high_growth,25
41_14,3,high_growth,25
41_15,3,high_growth,25
41_16,3,high_growth,25
41_17,1,high_growth,25
41_18,3,high_growth,25
41_19,3,high_growth,25
41_2,1,high_growth,25
41_20,1,high_growth,25
41_21,1,high_growth,25
41_22,1,high_growth,25
41_23,1,high_growth,25
41_24,1,high_growth,25
41_25,3,high_growth,25
41_26,3,high_growth,25
41_27,3,high_growth,25
41_28,1,high_growth,25
41_29,1,high_growth,25
41_3,3,high_growth,25
41_30,3,high_growth,25
41_31,3,high_growth,25
41_32,3,high_growth,25
41_33,1,high_growth,25
41_34,1,high_growth,25
41_35,3,high_growth,25
41_36,3,high_growth,25
41_37,3,high_growth,25
41_38,3,high_growth,25
41_4,3,high_growth,25
41_5,1,high_growth,25
41_6,3,high_growth,25
41_7,1,high_growth,25
41_8,1,high_growth,25
41_9,3,high_growth,25
42_0,4,high_growth,25
42_1,4,high_growth,25
42_10,4,high_growth,25
42_11,4,high_growth,25
42_12,2,high_growth,25
42_13,2,high_growth,25
42_14,2,high_growth,25
42_15,4,high_growth,25
42_16,4,high_growth,25
42_17,4,high_growth,25
42_18,4,high_growth,25
42_19,4,high_growth,25
42_2,4,high_growth,25
42_20,4,high_growth,25
42_21,4,high_growth,25
42_22,4,high_growth,25
42_23,4,high_growth,25
42_24,4,high_growth,25
42_25,4,high_growth,25
42_26,4,high_growth,25
42_27,2,high_growth,25
42_3,4,high_growth,25
42_4,4,high_growth,25
42_5,4,high_growth,25
42_6,4,high_growth,25
42_7,4,high_growth,25
42_8,4,high_growth,25
42_9,4,high_growth,25
45_0,3,high_growth,25
45_1,4,high_growth,25
45_10,3,high_growth,25
45_11,4,high_growth,25
45_2,4,high_growth,25
45_3,4,high_growth,25
45_4,3,high_growth,25
45_5,4,high_growth,25
45_6,4,high_growth,25
45_7,4,high_growth,25
45_8,4,high_growth,25
45_9,4,high_growth,25
47_0,2,high_growth,25
47_1,2,high_growth,25
47_2,2,high_growth,25
47_3,2,high_growth,25
47_4,2,high_growth,25
47_5,2,high_growth,25
47_6,2,high_growth,25
47_7,2,high_growth,25
48_0,4,high_growth,25
48_1,4,high_growth,25
48_10,4,high_growth,25
48_100,4,high_growth,25
48_101,4,high_growth,25
48_102,4,high_growth,25
48_103,4,high_growth,25
48_104,4,high_growth,25
48_105,4,high_growth,25
48_106,4,high_growth,25
48_107,4,high_growth,25
48_108,4,high_growth,25
48_109,4,high_growth,25
48_11,4,high_growth,25
48_110,4,high_growth,25
48_111,4,high_growth,25
48_112,4,high_growth,25
48_113,4,high_growth,25
48_114,4,high_growth,25
48_115,4,high_growth,25
48_116,4,high_growth,25
48_117,4,high_growth,25
48_118,4,high_growth,25
48_119,4,high_growth,25
48_12,4,high_growth,25
48_120,4,high_growth,25
48_121,4,high_growth,25
48_122,4,high_growth,25
48_123,4,high_growth,25
48_124,4,high_growth,25
48_125,4,high_growth,25
48_126,4,high_growth,25
48_127,4,high_growth,25
48_128,4,high_growth,25
48_129,4,high_growth,25
48_13,4,high_growth,25
48_130,4,high_growth,25
48_131,4,high_growth,25
48_132,4,high_growth,25
48_14,4,high_growth,25
48_15,4,high_growth,25
48_16,4,high_growth,25
48_17,4,high_growth,25
48_18,4,high_growth,25
48_19,4,high_growth,25
48_2,4,high_growth,25
48_20,4,high_growth,25
48_21,4,high_growth,25
48_22,4,high_growth,25
48_23,4,high_growth,25
48_24,4,high_growth,25
48_25,4,high_growth,25
48_26,4,high_growth,25
48_27,4,high_growth,25
48_28,4,high_growth,25
48_29,4,high_growth,25
48_3,4,high_growth,25
48_30,4,high_growth,25
48_31,4,high_growth,25
48_32,4,high_growth,25
48_33,4,high_growth,25
48_34,4,high_growth,25
48_35,4,high_growth,25
48_36,4,high_growth,25
48_37,4,high_growth,25
48_38,4,high_growth,25
48_39,4,high_growth,25
48_4,4,high_growth,25
48_40,4,high_growth,25
48_41,4,high_growth,25
48_42,4,high_growth,25
48_43,4,high_growth,25
48_44,4,high_growth,25
48_45,4,high_growth,25
48_46,4,high_growth,25
48_47,4,high_growth,25
48_48,4,high_growth,25
48_49,4,high_growth,25
48_5,4,high_growth,25
48_50,4,high_growth,25
48_51,4,high_growth,25
48_52,4,high_growth,25
48_53,4,high_growth,25
48_54,4,high_growth,25
48_55,4,high_growth,25
48_56,4,high_growth,25
48_57,4,high_growth,25
48_58,4,high_growth,25
48_59,4,high_growth,25
48_6,4,high_growth,25
48_60,4,high_growth,25
48_61,4,high_growth,25
48_62,4,high_growth,25
48_63,4,high_growth,25
48_64,4,high_growth,25
48_65,4,high_growth,25
48_66,4,high_growth,25
48_67,4,high_growth,25
48_68,4,high_growth,25
48_69,4,high_growth,25
48_7,4,high_growth,25
48_70,4,high_growth,25
48_71,4,high_growth,25
48_72,4,high_growth,25
48_73,4,high_growth,25
48_74,4,high_growth,25
48_75,4,high_growth,25
48_76,4,high_growth,25
48_77,4,high_growth,25
48_78,4,high_growth,25
48_79,4,high_growth,25
48_8,4,high_growth,25
48_80,4,high_growth,25
48_81,4,high_growth,25
48_82,4,high_growth,25
48_83,4,high_growth,25
48_84,4,high_growth,25
48_85,4,high_growth,25
48_86,4,high_growth,25
48_87,4,high_growth,25
48_88,4,high_growth,25
48_89,4,high_growth,25
48_9,4,high_growth,25
48_90,4,high_growth,25
48_91,4,high_growth,25
48_92,4,high_growth,25
48_93,4,high_growth,25
48_94,4,high_growth,25
48_95,4,high_growth,25
48_96,4,high_growth,25
48_97,4,high_growth,25
48_98,4,high_growth,25
48_99,4,high_growth,25
49_0,3,high_growth,25
49_1,3,high_growth,25
49_10,3,high_growth,25
49_11,3,high_growth,25
49_12,3,high_growth,25
49_13,3,high_growth,25
49_14,3,high_growth,25
49_2,3,high_growth,25
49_3,3,high_growth,25
49_4,3,high_growth,25
49_5,3,high_growth,25
49_6,3,high_growth,25
49_7,3,high_growth,25
49_8,3,high_growth,25
49_9,3,high_growth,25
51_0,4,high_growth,25
51_1,4,high_growth,25
51_10,4,high_growth,25
51_100,4,high_growth,25
51_101,4,high_growth,25
51_102,4,high_growth,25
51_103,4,high_growth,25
51_104,4,high_growth,25
51_105,5,high_growth,25
51_106,3,high_growth,25
51_107,5,high_growth,25
51_108,4,high_growth,25
51_109,4,high_growth,25
51_11,4,high_growth,25
51_110,4,high_growth,25
51_111,3,high_growth,25
51_112,4,high_growth,25
51_113,4,high_growth,25
51_114,4,high_growth,25
51_115,4,high_growth,25
51_116,3,high_growth,25
51_117,3,high_growth,25
51_118,1,high_growth,25
51_119,3,high_growth,25
51_12,4,high_growth,25
51_120,4,high_growth,25
51_121,4,high_growth,25
51_122,2,high_growth,25
51_123,4,high_growth,25
51_124,4,high_growth,25
51_125,3,high_growth,25
51_126,4,high_growth,25
51_127,5,high_growth,25
51_128,5,high_growth,25
51_129,3,high_growth,25
51_13,4,high_growth,25
51_130,4,high_growth,25
51_131,4,high_growth,25
51_132,2,high_growth,25
51_133,3,high_growth,25
51_134,2,high_growth,25
51_135,4,high_growth,25
51_136,2,high_growth,25
51_137,2,high_growth,25
51_138,4,high_growth,25
51_139,4,high_growth,25
51_14,3,high_growth,25
51_140,5,high_growth,25
51_141,2,high_growth,25
51_142,5,high_growth,25
51_143,4,high_growth,25
51_144,4,high_growth,25
51_145,4,high_growth,25
51_146,5,high_growth,25
51_147,5,high_growth,25
51_148,3,high_growth,25
51_149,4,high_growth,25
51_15,4,high_growth,25
51_150,4,high_growth,25
51_151,4,high_growth,25
51_152,4,high_growth,25
51_153,4,high_growth,25
51_154,3,high_growth,25
51_155,4,high_growth,25
51_156,4,high_growth,25
51_157,3,high_growth,25
51_158,4,high_growth,25
51_159,4,high_growth,25
51_16,4,high_growth,25
51_160,5,high_growth,25
51_161,4,high_growth,25
51_162,4,high_growth,25
51_163,4,high_growth,25
51_164,4,high_growth,25
51_165,4,high_growth,25
51_166,4,high_growth,25
51_167,5,high_growth,25
51_168,5,high_growth,25
51_169,2,high_growth,25
51_17,4,high_growth,25
51_170,4,high_growth,25
51_171,4,high_growth,25
51_172,3,high_growth,25
51_173,4,high_growth,25
51_174,4,high_growth,25
51_175,4,high_growth,25
51_176,4,high_growth,25
51_177,4,high_growth,25
51_178,4,high_growth,25
51_179,4,high_growth,25
51_18,4,high_growth,25
51_180,5,high_growth,25
51_181,5,high_growth,25
51_182,4,high_growth,25
51_183,3,high_growth,25
51_184,3,high_growth,25
51_185,4,high_growth,25
51_186,5,high_growth,25
51_187,4,high_growth,25
51_188,5,high_growth,25
51_189,3,high_growth,25
51_19,4,high_growth,25
51_190,2,high_growth,25
51_191,4,high_growth,25
51_192,4,high_growth,25
51_193,4,high_growth,25
51_194,4,high_growth,25
51_195,3,high_growth,25
51_196,4,high_growth,25
51_197,4,high_growth,25
51_198,1,high_growth,25
51_199,1,high_growth,25
51_2,4,high_growth,25
51_20,4,high_growth,25
51_200,3,high_growth,25
51_201,1,high_growth,25
51_202,3,high_growth,25
51_203,1,high_growth,25
51_204,4,high_growth,25
51_205,3,high_growth,25
51_21,3,high_growth,25
51_22,3,high_growth,25
51_23,1,high_growth,25
51_24,1,high_growth,25
51_25,3,high_growth,25
51_26,2,high_growth,25
51_27,2,high_growth,25
51_28,3,high_growth,25
51_29,2,high_growth,25
51_3,4,high_growth,25
51_30,2,high_growth,25
51_31,4,high_growth,25
51_32,4,high_growth,25
51_33,4,high_growth,25
51_34,4,high_growth,25
51_35,3,high_growth,25
51_36,3,high_growth,25
51_37,4,high_growth,25
51_38,3,high_growth,25
51_39,3,high_growth,25
51_4,4,high_growth,25
51_40,3,high_growth,25
51_41,4,high_growth,25
51_42,4,high_growth,25
51_43,4,high_growth,25
51_44,4,high_growth,25
51_45,4,high_growth,25
51_46,5,high_growth,25
51_47,5,high_growth,25
51_48,5,high_growth,25
51_49,4,high_growth,25
51_5,2,high_growth,25
51_50,3,high_growth,25
51_51,4,high_growth,25
51_52,3,high_growth,25
51_53,3,high_growth,25
51_54,3,high_growth,25
51_55,3,high_growth,25
51_56,1,high_growth,25
51_57,3,high_growth,25
51_58,3,high_growth,25
51_59,4,high_growth,25
51_6,2,high_growth,25
51_60,4,high_growth,25
51_61,3,high_growth,25
51_62,4,high_growth,25
51_63,4,high_growth,25
51_64,3,high_growth,25
51_65,3,high_growth,25
51_66,3,high_growth,25
51_67,2,high_growth,25
51_68,3,high_growth,25
51_69,2,high_growth,25
51_7,2,high_growth,25
51_70,4,high_growth,25
51_71,2,high_growth,25
51_72,2,high_growth,25
51_73,5,high_growth,25
51_74,3,high_growth,25
51_75,4,high_growth,25
51_76,4,high_growth,25
51_77,4,high_growth,25
51_78,4,high_growth,25
51_79,5,high_growth,25
51_8,4,high_growth,25
51_80,3,high_growth,25
51_81,4,high_growth,25
51_82,4,high_growth,25
51_83,4,high_growth,25
51_84,4,high_growth,25
51_85,4,high_growth,25
51_86,4,high_growth,25
51_87,3,high_growth,25
51_88,3,high_growth,25
51_89,3,high_growth,25
51_9,4,high_growth,25
51_90,3,high_growth,25
51_91,4,high_growth,25
51_92,4,high_growth,25
51_93,4,high_growth,25
51_94,4,high_growth,25
51_95,5,high_growth,25
51_96,3,high_growth,25
51_97,3,high_growth,25
51_98,4,high_growth,25
51_99,4,high_growth,25
53_0,1,high_growth,25
53_1,1,high_growth,25
53_10,1,high_growth,25
53_11,5,high_growth,25
53_12,5,high_growth,25
53_13,5,high_growth,25
53_14,1,high_growth,25
53_15,5,high_growth,25
53_16,5,high_growth,25
53_17,5,high_growth,25
53_18,1,high_growth,25
53_19,1,high_growth,25
53_2,5,high_growth,25
53_20,1,high_growth,25
53_21,1,high_growth,25
53_22,5,high_growth,25
53_23,5,high_growth,25
53_24,5,high_growth,25
53_25,5,high_growth,25
53_26,1,high_growth,25
53_27,1,high_growth,25
53_28,5,high_growth,25
53_29,5,high_growth,25
53_3,5,high_growth,25
53_30,5,high_growth,25
53_4,5,high_growth,25
53_5,1,high_growth,25
53_6,1,high_growth,25
53_7,1,high_growth,25
53_8,5,high_growth,25
53_9,1,high_growth,25
56_0,2,high_growth,25
56_1,2,high_growth,25
56_10,2,high_growth,25
56_2,2,high_growth,25
56_3,2,high_growth,25
56_4,4,high_growth,25
56_5,2,high_growth,25
56_6,3,high_growth,25
56_7,5,high_growth,25
56_8,5,high_growth,25
56_9,2,high_growth,25
1_0,1,high_growth,50
1_1,3,high_growth,50
1_2,1,high_growth,50
1_3,1,high_growth,50
1_4,1,high_growth,50
1_5,1,high_growth,50
1_6,1,high_growth,50
1_7,1,high_growth,50
1_8,1,high_growth,50
4_0,1,high_growth,50
4_1,1,high_growth,50
4_10,5,high_growth,50
4_11,5,high_growth,50
4_12,5,high_growth,50
4_13,5,high_growth,50
4_14,1,high_growth,50
4_15,1,high_growth,50
4_16,5,high_growth,50
4_17,5,high_growth,50
4_18,5,high_growth,50
4_19,5,high_growth,50
4_2,1,high_growth,50
4_20,3,high_growth,50
4_21,5,high_growth,50
4_22,5,high_growth,50
4_23,5,high_growth,50
4_24,5,high_growth,50
4_25,5,high_growth,50
4_26,1,high_growth,50
4_27,1,high_growth,50
4_28,5,high_growth,50
4_29,5,high_growth,50
4_3,5,high_growth,50
4_30,5,high_growth,50
4_31,5,high_growth,50
4_32,5,high_growth,50
4_33,5,high_growth,50
4_34,5,high_growth,50
4_35,5,high_growth,50
4_36,5,high_growth,50
4_37,5,high_growth,50
4_4,1,high_growth,50
4_5,1,high_growth,50
4_6,1,high_growth,50
4_7,5,high_growth,50
4_8,5,high_growth,50
4_9,5,high_growth,50
6_0,3,high_growth,50
6_1,3,high_growth,50
6_10,3,high_growth,50
6_11,2,high_growth,50
6_12,3,high_growth,50
6_13,3,high_growth,50
6_14,2,high_growth,50
6_15,3,high_growth,50
6_16,3,high_growth,50
6_17,2,high_growth,50
6_18,2,high_growth,50
6_19,3,high_growth,50
6_2,2,high_growth,50
6_20,2,high_growth,50
6_21,3,high_growth,50
6_22,3,high_growth,50
6_23,3,high_growth,50
6_24,3,high_growth,50
6_25,3,high_growth,50
6_26,2,high_growth,50
6_27,3,high_growth,50
6_28,3,high_growth,50
6_29,2,high_growth,50
6_3,2,high_growth,50
6_30,2,high_growth,50
6_31,3,high_growth,50
6_32,2,high_growth,50
6_33,2,high_growth,50
6_34,3,high_growth,50
6_35,3,high_growth,50
6_36,2,high_growth,50
6_37,2,high_growth,50
6_38,2,high_growth,50
6_39,3,high_growth,50
6_4,2,high_growth,50
6_40,3,high_growth,50
6_41,3,high_growth,50
6_42,3,high_growth,50
6_43,3,high_growth,50
6_44,3,high_growth,50
6_45,3,high_growth,50
6_46,2,high_growth,50
6_47,3,high_growth,50
6_48,3,high_growth,50
6_49,3,high_growth,50
6_5,2,high_growth,50
6_50,3,high_growth,50
6_51,3,high_growth,50
6_52,2,high_growth,50
6_53,3,high_growth,50
6_54,3,high_growth,50
6_55,3,high_growth,50
6_6,3,high_growth,50
6_7,3,high_growth,50
6_8,3,high_growth,50
6_9,2,high_growth,50
8_0,5,high_growth,50
8_1,5,high_growth,50
8_2,5,high_growth,50
8_3,5,high_growth,50
8_4,5,high_growth,50
8_5,5,high_growth,50
8_6,5,high_growth,50
8_7,5,high_growth,50
8_8,5,high_growth,50
9_0,1,high_growth,50
12_0,5,high_growth,50
12_1,5,high_growth,50
12_2,5,high_growth,50
12_3,2,high_growth,50
12_4,5,high_growth,50
12_5,2,high_growth,50
12_6,5,high_growth,50
12_7,2,high_growth,50
13_0,2,high_growth,50
13_1,3,high_growth,50
13_10,3,high_growth,50
13_11,4,high_growth,50
13_12,3,high_growth,50
13_13,3,high_growth,50
13_14,4,high_growth,50
13_15,4,high_growth,50
13_16,3,high_growth,50
13_17,3,high_growth,50
13_18,3,high_growth,50
13_19,3,high_growth,50
13_2,4,high_growth,50
13_20,3,high_growth,50
13_21,3,high_growth,50
13_22,3,high_growth,50
13_23,3,high_growth,50
13_24,3,high_growth,50
13_25,3,high_growth,50
13_26,2,high_growth,50
13_27,3,high_growth,50
13_28,3,high_growth,50
13_29,3,high_growth,50
13_3,3,high_growth,50
13_30,2,high_growth,50
13_31,3,high_growth,50
13_32,3,high_growth,50
13_33,4,high_growth,50
13_34,2,high_growth,50
13_35,3,high_growth,50
13_36,3,high_growth,50
13_4,4,high_growth,50
13_5,3,high_growth,50
13_6,4,high_growth,50
13_7,3,high_growth,50
13_8,3,high_growth,50
13_9,4,high_growth,50
17_0,5,high_growth,50
17_1,4,high_growth,50
17_10,4,high_growth,50
17_11,4,high_growth,50
17_12,4,high_growth,50
17_13,4,high_growth,50
17_14,4,high_growth,50
17_15,4,high_growth,50
17_16,4,high_growth,50
17_17,5,high_growth,50
17_18,4,high_growth,50
17_19,4,high_growth,50
17_2,4,high_growth,50
17_20,5,high_growth,50
17_21,5,high_growth,50
17_22,5,high_growth,50
17_23,5,high_growth,50
17_24,4,high_growth,50
17_25,4,high_growth,50
17_26,4,high_growth,50
17_27,4,high_growth,50
17_28,5,high_growth,50
17_29,5,high_growth,50
17_3,5,high_growth,50
17_30,4,high_growth,50
17_31,4,high_growth,50
17_32,4,high_growth,50
17_33,4,high_growth,50
17_34,4,high_growth,50
17_35,4,high_growth,50
17_36,4,high_growth,50
17_37,4,high_growth,50
17_38,4,high_growth,50
17_39,2,high_growth,50
17_4,4,high_growth,50
17_40,4,high_growth,50
17_41,5,high_growth,50
17_42,4,high_growth,50
17_43,4,high_growth,50
17_44,5,high_growth,50
17_5,5,high_growth,50
17_6,5,high_growth,50
17_7,5,high_growth,50
17_8,5,high_growth,50
17_9,5,high_growth,50
18_0,4,high_growth,50
19_0,1,high_growth,50
19_1,1,high_growth,50
19_10,1,high_growth,50
19_11,2,high_growth,50
19_12,1,high_growth,50
19_13,1,high_growth,50
19_14,1,high_growth,50
19_15,2,high_growth,50
19_16,2,high_growth,50
19_17,2,high_growth,50
19_18,1,high_growth,50
19_19,1,high_growth,50
19_2,1,high_growth,50
19_20,1,high_growth,50
19_21,1,high_growth,50
19_22,1,high_growth,50
19_23,1,high_growth,50
19_24,1,high_growth,50
19_25,1,high_growth,50
19_26,2,high_growth,50
19_27,2,high_growth,50
19_28,2,high_growth,50
19_29,1,high_growth,50
19_3,1,high_growth,50
19_30,1,high_growth,50
19_31,2,high_growth,50
19_32,1,high_growth,50
19_33,1,high_growth,50
19_34,1,high_growth,50
19_35,1,high_growth,50
19_36,1,high_growth,50
19_4,1,high_growth,50
19_5,1,high_growth,50
19_6,1,high_growth,50
19_7,1,high_growth,50
19_8,2,high_growth,50
19_9,1,high_growth,50
21_0,5,high_growth,50
21_1,5,high_growth,50
21_2,5,high_growth,50
21_3,5,high_growth,50
21_4,5,high_growth,50
21_5,5,high_growth,50
21_6,5,high_growth,50
21_7,5,high_growth,50
21_8,5,high_growth,50
25_0,3,high_growth,50
25_1,3,high_growth,50
25_2,3,high_growth,50
25_3,3,high_growth,50
25_4,3,high_growth,50
25_5,3,high_growth,50
26_0,1,high_growth,50
26_1,1,high_growth,50
26_2,1,high_growth,50
27_0,2,high_growth,50
27_1,2,high_growth,50
27_2,2,high_growth,50
27_3,2,high_growth,50
27_4,2,high_growth,50
29_0,1,high_growth,50
29_1,1,high_growth,50
29_2,1,high_growth,50
29_3,1,high_growth,50
29_4,1,high_growth,50
30_0,2,high_growth,50
30_1,2,high_growth,50
30_2,2,high_growth,50
31_0,1,high_growth,50
31_1,2,high_growth,50
31_10,2,high_growth,50
31_11,1,high_growth,50
31_12,1,high_growth,50
31_13,2,high_growth,50
31_14,1,high_growth,50
31_15,1,high_growth,50
31_16,2,high_growth,50
31_17,1,high_growth,50
31_18,1,high_growth,50
31_19,1,high_growth,50
31_2,1,high_growth,50
31_20,2,high_growth,50
31_21,1,high_growth,50
31_22,2,high_growth,50
31_23,1,high_growth,50
31_3,1,high_growth,50
31_4,1,high_growth,50
31_5,1,high_growth,50
31_6,1,high_growth,50
31_7,2,high_growth,50
31_8,2,high_growth,50
31_9,2,high_growth,50
32_0,1,high_growth,50
32_1,1,high_growth,50
32_10,1,high_growth,50
32_11,1,high_growth,50
32_12,1,high_growth,50
32_13,1,high_growth,50
32_14,1,high_growth,50
32_15,1,high_growth,50
32_16,1,high_growth,50
32_17,1,high_growth,50
32_18,1,high_growth,50
32_19,1,high_growth,50
32_2,1,high_growth,50
32_3,1,high_growth,50
32_4,1,high_growth,50
32_5,1,high_growth,50
32_6,1,high_growth,50
32_7,1,high_growth,50
32_8,1,high_growth,50
32_9,1,high_growth,50
34_0,5,high_growth,50
34_1,1,high_growth,50
34_10,1,high_growth,50
34_11,5,high_growth,50
34_12,1,high_growth,50
34_13,5,high_growth,50
34_14,5,high_growth,50
34_15,5,high_growth,50
34_16,5,high_growth,50
34_17,5,high_growth,50
34_18,5,high_growth,50
34_19,5,high_growth,50
